NASA Langley Research Center,Application,LAR-17841-1,0,03/10/2034,2014
NASA Goddard Space Flight Center,Issued,GSC-15724-1,8275015,08/31/2029,2009
NASA Goddard Space Flight Center,Issued,GSC-15758-1,8044332,09/03/2029,2009
NASA Goddard Space Flight Center,Issued,GSC-15771-1,8035081,09/30/2029,2009
NASA Goddard Space Flight Center,Application,GSC-15953-2,0,09/30/2029,2009
NASA Langley Research Center,Issued,LAR-16256-1,8628333,08/27/2029,2009
NASA Langley Research Center,Issued,LAR-16383-2,7972536,10/12/2029,2009
NASA Langley Research Center,Issued,LAR-16571-3,7759932,07/31/2029,2009
NASA Langley Research Center,Issued,LAR-16640-1,8089677,08/05/2029,2009
NASA Langley Research Center,Issued,LAR-16885-1,7890311,12/15/2029,2009
NASA Langley Research Center,Issued,LAR-16907-1,7783060,03/27/2029,2009
NASA Langley Research Center,Issued,LAR-17154-2,7781366,02/12/2029,2009
NASA Langley Research Center,Issued,LAR-17224-1,7998368,06/04/2029,2009
NASA Langley Research Center,Issued,LAR-17241-1,8018815,12/05/2029,2009
NASA Langley Research Center,Issued,LAR-17332-1,7958733,11/04/2029,2009
NASA Langley Research Center,Issued,LAR-17355-1,8164485,06/24/2029,2009
NASA Langley Research Center,Issued,LAR-17365-1,7784732,04/26/2029,2009
NASA Langley Research Center,Issued,LAR-17381-1,8044294,10/11/2029,2009
NASA Langley Research Center,Issued,LAR-17382-1,8052069,10/18/2029,2009
NASA Langley Research Center,Issued,LAR-17402-1,7964698,09/27/2029,2009
NASA Langley Research Center,Issued,LAR-17425-1,8059273,08/19/2029,2009
NASA Langley Research Center,Issued,LAR-17433-1,7902815,06/19/2029,2009
NASA Langley Research Center,Issued,LAR-17440-1,7845215,02/03/2029,2009
NASA Langley Research Center,Issued,LAR-17444-1,8042739,11/08/2029,2009
NASA Langley Research Center,Issued,LAR-17477-1,7993567,10/02/2029,2009
NASA Langley Research Center,Issued,LAR-17478-1,7883052,09/24/2029,2009
NASA Langley Research Center,Issued,LAR-17487-1,8157207,04/15/2029,2009
NASA Langley Research Center,Issued,LAR-17526-1,7991595,06/07/2029,2009
NASA Langley Research Center,Issued,LAR-17547-1,7848381,07/05/2029,2009
NASA Langley Research Center,Issued,LAR-17608-1,7901611,01/12/2029,2009
NASA Langley Research Center,Issued,LAR-17629-1,7813599,02/23/2029,2009
NASA Langley Research Center,Issued,LAR-17634-1,7893602,03/14/2029,2009
NASA Langley Research Center,Application,LAR-17668-1,0,02/04/2029,2009
NASA Langley Research Center,Issued,LAR-17709-1,7912101,12/01/2029,2009
NASA Langley Research Center,Issued,LAR-17736-1,8147920,02/13/2029,2009
NASA Langley Research Center,Issued,LAR-17759-1,7935414,03/18/2029,2009
NASA Glenn Research Center,Issued,LEW-18325-1,8415839,01/09/2029,2009
NASA Glenn Research Center,Application,LEW-18325-2,,01/09/2029,2009
NASA Glenn Research Center,Issued,LEW-18338-1,8506787,07/31/2029,2009
NASA Glenn Research Center,Issued,LEW-18340-1,8091445,04/28/2029,2009
NASA Glenn Research Center,Issued,LEW-18356-1,8220989,09/30/2029,2009
NASA Glenn Research Center,Issued,LEW-18432-1,7935601,09/04/2029,2009
NASA Glenn Research Center,Issued,LEW-18461-1,8159238,09/30/2029,2009
NASA Glenn Research Center,Issued,LEW-18476-1,8182741,08/20/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-31813-1,7802799,07/29/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32099-1-CON,8561829,10/23/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32364-1,7808353,07/22/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32390-1,7867589,10/14/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32402-1,7911174,01/25/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32439-1,7831225,04/07/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32497-1,7848606,05/26/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32521-1,7804600,06/10/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32584-1,7929144,11/17/2029,2009
NASA Marshall Space Flight Center,Application,MFS-32612-1-CIP,,03/24/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32697-1-CIP,8563487,12/09/2029,2009
NASA Marshall Space Flight Center,Issued,MFS-32733-1,7621670,02/25/2029,2009
NASA Marshall Space Flight Center,Application,MFS-32761-1-CIP,,07/23/2029,2009
NASA Marshall Space Flight Center,Application,MFS-32761-1-CON,,07/23/2029,2009
NASA Johnson Space Center,Issued,MSC-22859-5,7972821,02/11/2029,2009
NASA Johnson Space Center,Issued,MSC-22939-4,7968117,07/09/2029,2009
NASA Johnson Space Center,Issued,MSC-24149-2,8266866,03/12/2029,2009
NASA Johnson Space Center,Issued,MSC-24169-1,7862946,11/05/2029,2009
NASA Johnson Space Center,Issued,MSC-24180-1,7935259,09/14/2029,2009
NASA Johnson Space Center,Issued,MSC-24263-1,7805276,02/12/2029,2009
NASA Johnson Space Center,Issued,MSC-24273-1,7840387,07/31/2029,2009
NASA Johnson Space Center,Issued,MSC-24441-1,7905946,07/02/2029,2009
NASA Johnson Space Center,Issued,MSC-24464-1,7859292,07/14/2029,2009
NASA Johnson Space Center,Issued,MSC-24741-1,8255079,09/23/2029,2009
NASA Johnson Space Center,Issued,MSC-25084-1,8067909,05/29/2029,2009
NASA Jet Propulsion Laboratory,Issued,NPO-43213-1,7850861,10/13/2029,2009
NASA Jet Propulsion Laboratory,Issued,NPO-43348-1,7809521,01/31/2029,2009
NASA Jet Propulsion Laboratory,Issued,NPO-43524-1,7773362,01/03/2029,2009
NASA Jet Propulsion Laboratory,Issued,NPO-45948-1,7843650,06/24/2029,2009
NASA Ames Research Center,Issued,ARC-14569-1,7783130,03/26/2028,2008
NASA Armstrong Flight Research Center,Issued,DRC-008-014,8047472,03/11/2028,2008
NASA Ames Research Center,Issued,ARC-15487-1,7796026,06/04/2028,2008
NASA Ames Research Center,Issued,ARC-15566-3,7875455,12/17/2028,2008
NASA Ames Research Center,Issued,ARC-15578-2,7873181,05/19/2028,2008
NASA Ames Research Center,Issued,ARC-15967-1,7635420,06/06/2028,2008
NASA Ames Research Center,Issued,ARC-16018-1,7662459,07/17/2028,2008
NASA Armstrong Flight Research Center,Issued,DRC-008-023,7715994,08/14/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15027-2,7609978,03/27/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15027-3,7616903,03/27/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15077-1,8068556,06/26/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15136-1,8093094,06/12/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15217-1,8139674,07/15/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15328-1,8499779,01/16/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15349-1,7830527,04/14/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15364-1,8155939,07/10/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15377-1,7811406,10/10/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15416-1,7999427,08/07/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15417-1,7735385,08/07/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15419-1,8030873,08/07/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15431-1,7921731,12/03/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15445-1,7982861,07/31/2028,2008
NASA Goddard Space Flight Center,Issued,GSC-15483-1,7817087,05/07/2028,2008
NASA Langley Research Center,Issued,LAR-16409-1,8015819,09/17/2028,2008
NASA Langley Research Center,Issued,LAR-16538-1,7675619,11/11/2028,2008
NASA Langley Research Center,Issued,LAR-16845-1,8083986,12/04/2028,2008
NASA Langley Research Center,Issued,LAR-16867-2,7527751,04/25/2028,2008
NASA Langley Research Center,Issued,LAR-16906-1,8529825,02/01/2028,2008
NASA Langley Research Center,Issued,LAR-17044-1,7558371,10/20/2028,2008
NASA Langley Research Center,Issued,LAR-17165-1,7595112,02/01/2028,2008
NASA Langley Research Center,Issued,LAR-17267-1,7704553,06/26/2028,2008
NASA Langley Research Center,Issued,LAR-17290-1,7737867,06/11/2028,2008
NASA Langley Research Center,Issued,LAR-17294-1,8430327,08/22/2028,2008
NASA Langley Research Center,Issued,LAR-17295-1,7683797,02/15/2028,2008
NASA Langley Research Center,Issued,LAR-17385-1,7671306,03/10/2028,2008
NASA Langley Research Center,Issued,LAR-17387-1,7663077,01/23/2028,2008
NASA Langley Research Center,Issued,LAR-17391-1,7792015,08/14/2028,2008
NASA Langley Research Center,Issued,LAR-17480-1,7711509,03/18/2028,2008
NASA Langley Research Center,Issued,LAR-17485-1,7851062,09/09/2028,2008
NASA Langley Research Center,Issued,LAR-17485-2,8017190,05/21/2028,2008
NASA Langley Research Center,Issued,LAR-17488-1,7814786,08/26/2028,2008
NASA Langley Research Center,Issued,LAR-17528-1,7878348,10/09/2028,2008
NASA Langley Research Center,Issued,LAR-17554-1,7769135,10/20/2028,2008
NASA Langley Research Center,Issued,LAR-17573-1,7855368,10/09/2028,2008
NASA Langley Research Center,Issued,LAR-17576-1,7742663,10/30/2028,2008
NASA Glenn Research Center,Issued,LEW-17859-2,8001828,06/20/2028,2008
NASA Glenn Research Center,Issued,LEW-18049-1,7909897,11/28/2028,2008
NASA Glenn Research Center,Issued,LEW-18253-1,8191426,06/05/2028,2008
NASA Glenn Research Center,Issued,LEW-18254-1,7876423,06/27/2028,2008
NASA Glenn Research Center,Issued,LEW-18255-1,7630736,05/09/2028,2008
NASA Glenn Research Center,Issued,LEW-18256-1,7688117,04/21/2028,2008
NASA Glenn Research Center,Issued,LEW-18261-1,7933027,12/02/2028,2008
NASA Glenn Research Center,Issued,LEW-18313-1,7923715,12/06/2028,2008
NASA Glenn Research Center,Issued,LEW-18362-1,7872750,09/30/2028,2008
NASA Glenn Research Center,Issued,LEW-18491-1,8209976,11/25/2028,2008
NASA Marshall Space Flight Center,Issued,MFS-32311-1,7623621,03/13/2028,2008
NASA Marshall Space Flight Center,Issued,MFS-32324-1,7594530,06/09/2028,2008
NASA Marshall Space Flight Center,Issued,MFS-32429-1,7807097,07/11/2028,2008
NASA Marshall Space Flight Center,Issued,MFS-32438-1,8004364,11/03/2028,2008
NASA Marshall Space Flight Center,Application,MFS-32518-1-CIP,,10/03/2028,2008
NASA Marshall Space Flight Center,Application,MFS-32605-1-CIP,0,09/29/2028,2008
NASA Marshall Space Flight Center,Issued,MFS-32605-1-DIV,8575577,09/29/2028,2008
NASA Johnson Space Center,Issued,MSC-23563-2,8039099,08/13/2028,2008
NASA Johnson Space Center,Issued,MSC-23933-1,7543779,02/22/2028,2008
NASA Johnson Space Center,Issued,MSC-24106-1,7577482,04/21/2028,2008
NASA Johnson Space Center,Issued,MSC-24207-1,7604782,04/12/2028,2008
NASA Johnson Space Center,Issued,MSC-24387-1,8011229,11/26/2028,2008
NASA Johnson Space Center,Application,MSC-24685-1,8056423,11/12/2028,2008
NASA Johnson Space Center,Application,MSC-24686-1,8060250,12/15/2028,2008
NASA Johnson Space Center,Issued,MSC-24689-1,7784363,09/30/2028,2008
NASA Jet Propulsion Laboratory,Issued,NPO-43361-1,7773121,10/15/2028,2008
NASA Jet Propulsion Laboratory,Issued,NPO-44765-1,7740088,04/15/2028,2008
NASA Ames Research Center,Issued,ARC-14950-1,7596416,07/22/2027,2007
NASA Ames Research Center,Issued,ARC-15171-1,7650232,05/25/2027,2007
NASA Ames Research Center,Issued,ARC-15314-1,7718223,02/12/2027,2007
NASA Ames Research Center,Issued,ARC-15370-1,7698274,03/18/2027,2007
NASA Ames Research Center,Issued,ARC-15437-1,7438422,05/14/2027,2007
NASA Ames Research Center,Issued,ARC-15782-1,7549338,09/28/2027,2007
NASA Ames Research Center,Issued,ARC-15870-1,7655497,08/16/2027,2007
NASA Ames Research Center,Issued,ARC-15890-1,7655145,11/05/2027,2007
NASA Ames Research Center,Issued,ARC-15903-1DIV,8409491,09/28/2027,2007
NASA Ames Research Center,Application,ARC-15981-4,,07/19/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-14683-1,8480826,04/18/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-14952-1,7513546,03/21/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15039-1,7762523,09/25/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15055-1,7746190,05/15/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15162-1,7796726,02/14/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15184-1,7978312,11/01/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15206-1,8041655,08/09/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15301-1,7673089,11/06/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15302-1,7673089,11/06/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15341-1,7922920,09/27/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15353-1,7830224,10/23/2027,2007
NASA Goddard Space Flight Center,Issued,GSC-15357-1,8041661,09/26/2027,2007
NASA Langley Research Center,Issued,LAR-16307-2,7985709,04/16/2027,2007
NASA Langley Research Center,Issued,LAR-16736-1,7962252,04/07/2027,2007
NASA Langley Research Center,Issued,LAR-16872-1,7514726,06/10/2027,2007
NASA Langley Research Center,Issued,LAR-16874-1,7723464,02/13/2027,2007
NASA Langley Research Center,Issued,LAR-16958-1,7510802,08/24/2027,2007
NASA Langley Research Center,Issued,LAR-17017-1,7537182,06/18/2027,2007
NASA Langley Research Center,Issued,LAR-17154-1,7655595,08/11/2027,2007
NASA Langley Research Center,Issued,LAR-17163-1,7467536,08/18/2027,2007
NASA Langley Research Center,Issued,LAR-17168-1,7732998,09/24/2027,2007
NASA Langley Research Center,Issued,LAR-17229-1,7760778,02/01/2027,2007
NASA Langley Research Center,Issued,LAR-17257-1,7590904,10/07/2027,2007
NASA Langley Research Center,Issued,LAR-17300-1,7538860,12/31/2027,2007
NASA Langley Research Center,Application,LAR-17317-2,,07/20/2027,2007
NASA Langley Research Center,Application,LAR-17318-1,0,08/29/2027,2007
NASA Langley Research Center,Application,LAR-17332-2,,07/05/2027,2007
NASA Langley Research Center,Issued,LAR-17346-1,7649439,04/28/2027,2007
NASA Langley Research Center,Application,LAR-17502-1-CON,,09/25/2027,2007
NASA Glenn Research Center,Issued,LEW-17269-2,8212138,04/04/2027,2007
NASA Glenn Research Center,Issued,LEW-17820-1,7755292,01/22/2027,2007
NASA Glenn Research Center,Issued,LEW-17904-2,7381849,07/19/2027,2007
NASA Glenn Research Center,Issued,LEW-17916-1,8052854,05/25/2027,2007
NASA Glenn Research Center,Issued,LEW-17954-1,8016543,04/02/2027,2007
NASA Glenn Research Center,Issued,LEW-18003-1,7583169,03/22/2027,2007
NASA Glenn Research Center,Issued,LEW-18076-1,7999173,03/21/2027,2007
NASA Glenn Research Center,Issued,LEW-18089-1,8077103,07/06/2027,2007
NASA Glenn Research Center,Issued,LEW-18138-1,7904282,03/22/2027,2007
NASA Glenn Research Center,Issued,LEW-18221-1,7763325,09/28/2027,2007
NASA Glenn Research Center,Issued,LEW-18236-1,8093348,08/22/2027,2007
NASA Glenn Research Center,Issued,LEW-18248-1,7791552,10/12/2027,2007
NASA Marshall Space Flight Center,Issued,MFS-31776-1,7735265,07/20/2027,2007
NASA Marshall Space Flight Center,Issued,MFS-31817-1,7515257,06/07/2027,2007
NASA Marshall Space Flight Center,Issued,MFS-32105-1-DIV,7568608,01/29/2027,2007
NASA Marshall Space Flight Center,Issued,MFS-32115-1,7686202,06/18/2027,2007
NASA Marshall Space Flight Center,Issued,MFS-32136-1,7595841,12/03/2027,2007
NASA Marshall Space Flight Center,Issued,MFS-32548-1,7409875,09/27/2027,2007
NASA Marshall Space Flight Center,Issued,MFS-32803-1,8133768,05/31/2027,2007
NASA Johnson Space Center,Issued,MSC-23154-2,7539535,07/13/2027,2007
NASA Johnson Space Center,Issued,MSC-23659-2,7588703,03/14/2027,2007
NASA Johnson Space Center,Issued,MSC-23805-1,7462141,01/10/2027,2007
NASA Johnson Space Center,Issued,MSC-23881-1,7686529,12/18/2027,2007
NASA Johnson Space Center,Issued,MSC-24042-1,7411198,02/01/2027,2007
NASA Johnson Space Center,Issued,MSC-24201-1,7509774,06/13/2027,2007
NASA Johnson Space Center,Issued,MSC-24228-1,7521682,03/07/2027,2007
NASA Jet Propulsion Laboratory,Issued,NPO-42131-1,7824247,11/02/2027,2007
NASA Jet Propulsion Laboratory,Issued,NPO-42466-1,7764384,10/26/2027,2007
NASA Ames Research Center,Issued,ARC-14652-1,7375826,03/25/2026,2006
NASA Ames Research Center,Issued,ARC-14950-2,8224472,10/20/2026,2006
NASA Ames Research Center,Issued,ARC-15073-1,7590606,04/30/2026,2006
NASA Ames Research Center,Issued,ARC-15204-1,7949472,01/14/2026,2006
NASA Ames Research Center,Issued,ARC-15312-1,7672969,08/25/2026,2006
NASA Ames Research Center,Issued,ARC-15315-1,7378963,01/06/2026,2006
NASA Ames Research Center,Issued,ARC-15443-1,7531775,01/31/2026,2006
NASA Ames Research Center,Issued,ARC-15462-1,7574338,07/29/2026,2006
NASA Ames Research Center,Issued,ARC-15506-1,7529633,10/22/2026,2006
NASA Ames Research Center,Issued,ARC-15519-1,7574357,11/09/2026,2006
NASA Ames Research Center,Issued,ARC-15575-1,7473930,10/24/2026,2006
NASA Ames Research Center,Issued,ARC-15606-1,7431242,04/01/2026,2006
NASA Ames Research Center,Issued,ARC-15684-1,7516890,05/25/2026,2006
NASA Ames Research Center,Issued,ARC-15900-1,7490367,09/20/2026,2006
NASA Armstrong Flight Research Center,Issued,DRC-006-001,7431243,02/27/2026,2006
NASA Armstrong Flight Research Center,Issued,DRC-006-005,7711455,08/09/2026,2006
NASA Armstrong Flight Research Center,Issued,DRC-006-024,7520176,12/05/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-14480-2,7762155,05/25/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-14562-1,7504921,09/29/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-14871-1,7935297,03/06/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-14879-1,7635832,08/31/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-14960-1,7992760,02/08/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-14979-1,7601091,06/23/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15027-1,7412175,06/20/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15030-1,7907333,07/27/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15038-1,7765171,06/27/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15042-1,7622907,09/27/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15079-1,7886273,09/18/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15080-1,7979848,09/21/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15115-1,7465926,09/29/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15148-1,7668796,09/28/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15176-1,7899760,09/21/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15177-1,8082538,09/28/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15178-1,7992134,09/29/2026,2006
NASA Goddard Space Flight Center,Issued,GSC-15179-1,7904396,09/21/2026,2006
NASA Langley Research Center,Issued,LAR-16605-1,7623993,11/27/2026,2006
NASA Langley Research Center,Issued,LAR-16858-1,7667847,12/15/2026,2006
NASA Langley Research Center,Issued,LAR-16867-1,7402264,02/27/2026,2006
NASA Langley Research Center,Issued,LAR-16886-1,7375808,09/28/2026,2006
NASA Langley Research Center,Issued,LAR-16950-1,7379231,09/07/2026,2006
NASA Langley Research Center,Issued,LAR-17013-1,7647771,11/12/2026,2006
NASA Langley Research Center,Issued,LAR-17032-1,7321185,03/06/2026,2006
NASA Langley Research Center,Issued,LAR-17073-1,7580323,05/27/2026,2006
NASA Langley Research Center,Issued,LAR-17116-1,7506541,10/18/2026,2006
NASA Langley Research Center,Issued,LAR-17126-1,7666939,05/11/2026,2006
NASA Langley Research Center,Issued,LAR-17149-2,8608993,05/20/2026,2006
NASA Langley Research Center,Issued,LAR-17155-1,7255004,03/22/2026,2006
NASA Langley Research Center,Issued,LAR-17169-1,7446459,07/13/2026,2006
NASA Langley Research Center,Issued,LAR-17235-1,7414708,08/01/2026,2006
NASA Langley Research Center,Issued,LAR-17268-1,7647543,09/27/2026,2006
NASA Glenn Research Center,Issued,LEW-17345-2,7813406,04/13/2026,2006
NASA Glenn Research Center,Issued,LEW-17484-5,7268939,02/24/2026,2006
NASA Glenn Research Center,Issued,LEW-17618-1-REIS,2,05/08/2026,2006
NASA Glenn Research Center,Issued,LEW-17642-2,7308164,03/23/2026,2006
NASA Glenn Research Center,Issued,LEW-17642-4,7305154,07/11/2026,2006
NASA Glenn Research Center,Issued,LEW-17786-1,8197249,04/28/2026,2006
NASA Glenn Research Center,Issued,LEW-17814-1,7574137,05/05/2026,2006
NASA Glenn Research Center,Issued,LEW-17825-1,8163243,09/07/2026,2006
NASA Glenn Research Center,Issued,LEW-17826-1,7385692,04/28/2026,2006
NASA Glenn Research Center,Issued,LEW-17859-1,7389675,05/12/2026,2006
NASA Glenn Research Center,Issued,LEW-17877-1,7876276,08/02/2026,2006
NASA Glenn Research Center,Issued,LEW-17904-1,7425650,03/15/2026,2006
NASA Glenn Research Center,Issued,LEW-17975-1,7382944,07/14/2026,2006
NASA Glenn Research Center,Issued,LEW-18042-1,8067478,10/16/2026,2006
NASA Glenn Research Center,Application,LEW-18043-1,7341040,07/14/2026,2006
NASA Glenn Research Center,Issued,LEW-18054-1,7501032,02/28/2026,2006
NASA Glenn Research Center,Issued,LEW-18691-1,7588746,05/10/2026,2006
NASA Marshall Space Flight Center,Issued,MFS-31649-1,7446860,10/19/2026,2006
NASA Marshall Space Flight Center,Issued,MFS-31815-1,7325749,01/29/2026,2006
NASA Marshall Space Flight Center,Issued,MFS-32031-1,7738084,09/29/2026,2006
NASA Marshall Space Flight Center,Issued,MFS-32102-1,7540143,12/12/2026,2006
NASA Marshall Space Flight Center,Issued,MFS-32137-1,7177164,03/10/2026,2006
NASA Marshall Space Flight Center,Issued,MFS-32192-1,7116098,02/16/2026,2006
NASA Marshall Space Flight Center,Issued,MFS-32214-1,7418814,12/19/2026,2006
NASA Marshall Space Flight Center,Issued,MFS-32253-1,7469878,10/17/2026,2006
NASA Johnson Space Center,Issued,MSC-23303-1,7397774,01/16/2026,2006
NASA Johnson Space Center,Issued,MSC-23349-1,7415005,08/08/2026,2006
NASA Johnson Space Center,Issued,MSC-23623-1,7212934,03/06/2026,2006
NASA Johnson Space Center,Issued,MSC-23781-1,7410485,10/16/2026,2006
NASA Johnson Space Center,Issued,MSC-23906-1,7295884,07/20/2026,2006
NASA Johnson Space Center,Issued,MSC-23954-1,7357606,08/14/2026,2006
NASA Jet Propulsion Laboratory,Issued,NPO-41511-1,7385462,03/14/2026,2006
NASA Jet Propulsion Laboratory,Issued,NPO-42312-1,7184624,06/05/2026,2006
NASA Jet Propulsion Laboratory,Issued,NPO-42563-1,7353768,07/10/2026,2006
NASA Ames Research Center,Issued,ARC-14569-2,8139892,01/24/2025,2005
NASA Ames Research Center,Issued,ARC-14661-3,7767270,11/05/2025,2005
NASA Ames Research Center,Issued,ARC-14710-1,7231329,03/11/2025,2005
NASA Ames Research Center,Issued,ARC-15040-1,8200486,09/14/2025,2005
NASA Ames Research Center,Issued,ARC-15058-1,7383238,03/12/2025,2005
NASA Ames Research Center,Issued,ARC-15157-1,7286573,03/11/2025,2005
NASA Ames Research Center,Issued,ARC-15392-1,7313475,04/04/2025,2005
NASA Ames Research Center,Issued,ARC-15460-1,7426848,08/05/2025,2005
NASA Ames Research Center,Issued,ARC-15566-5,7623972,07/08/2025,2005
NASA Armstrong Flight Research Center,Issued,DRC-005-031,7407131,10/31/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14561-1,7207245,06/30/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14603-1,7544146,05/02/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14657-1,7512568,04/08/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14762-1,7769488,04/08/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14777-1,7341932,09/30/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14793-1,7548199,09/20/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14833-1,7346461,09/30/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14845-1,7290737,09/29/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14941-1,7739671,08/12/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14942-1,7752608,08/12/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14968-1,7627538,09/29/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-14994-1,7697759,09/30/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-15002-1,7240879,05/06/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-15002-2,7513459,05/06/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-15002-3,7293743,11/13/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-15002-4,7438264,05/06/2025,2005
NASA Goddard Space Flight Center,Issued,GSC-15002-5,7513460,05/06/2025,2005
NASA Langley Research Center,Issued,LAR-16176-2,7109287,03/03/2025,2005
NASA Langley Research Center,Application,LAR-16256-1-CON,0,05/13/2025,2005
NASA Langley Research Center,Issued,LAR-16299-1,7871682,12/07/2025,2005
NASA Langley Research Center,Issued,LAR-16323-1,7253903,06/24/2025,2005
NASA Langley Research Center,Issued,LAR-16406-1-CU,7491169,09/20/2025,2005
NASA Langley Research Center,Issued,LAR-16437-1-NP,7169374,05/11/2025,2005
NASA Langley Research Center,Issued,LAR-16499-1,7491428,11/15/2025,2005
NASA Langley Research Center,Issued,LAR-16549-1,7262543,04/17/2025,2005
NASA Langley Research Center,Issued,LAR-16615-2,7541388,05/05/2025,2005
NASA Langley Research Center,Issued,LAR-16698-1,7394181,03/04/2025,2005
NASA Langley Research Center,Issued,LAR-16868-1,7341883,09/27/2025,2005
